257394908,258394908,Sophia,女,31,泉州,泉州,156,本科,"31-39岁,156-181cm,福建,泉州",未婚,,每天简单地工作，简单地跑步，简单地在大街马路上四处张望看漂亮美眉，然后转身回家听下乡村音乐。听到情深处，不禁就嘁嘁暧暧自言自语念叨两句：我怎么还没女朋友啊。...,https://at2.jyimg.com/9d/56/f9f34be6ea59b37071698ffa04fc/f9f34be6e_1_avatar_p.jpg
257355526,258355526,笑笑,女,32,成都,成都,162,本科,"35-48岁,162-187cm,本科,未婚、离异,四川,成都",未婚,,需要一个成熟的另外一半 独自生活了挺长的时间，这状态还挺可怕，爱着与被爱分明是本能 多一个人一起前行，一定是为更好，因为没有遇到才单身这话一定是不真实的，这位同学不完美 希望你有能…,https://at2.jyimg.com/57/72/07ae9d5c21270cb05b3de8b437a6/07ae9d5c2_2_avatar_p.jpg
14407,1014407,丹江阳光,女,41,朝阳,朝阳,160,硕士,"37-46岁,170-185cm,本科,有照片,未婚,北京",未婚,,声明：如果是我主动发信息，会用“你好”，其他均是系统乱发信息，请忽略！                                         不想将就，但也不想浪费我的基…,https://images1.jyimg.com/w4/global/i/yzphykj_f.jpg
28220,1028220,清清泉,女,49,南京,南京,161,硕士,"46-59岁,162-190cm,有照片,江苏,南京",未婚,,在人生旅途中遇到一个爱你的人，不容易；遇到一个你爱的人，也不易；遇到一个既是你爱的也是爱你的人，难！如果遇到，我们会怎样呢？  要一个懂我、能贴近我的心的人。当然，这个人一定也是我…,https://at2.jyimg.com/1d/ec/eac92dd0c21ea46585fe693b4330/eac92dd0c_8_avatar_p.jpg
257409175,258409175,星星闪烁,女,29,河西,河西,151,硕士,"29-33岁,167-176cm,本科,有照片,未婚,天津",未婚,,"我是一个善良,靠谱,诚信的人 。",https://at3.jyimg.com/6b/69/5c4a06f7525553f5d244a5a3a7dd/5c4a06f75_1_avatar_p.jpg
12137,1012137,candy宝贝,女,39,武汉,武汉,164,本科,"35-43岁,173-190cm,本科以上,有照片",未婚,,不知道为什么系统喜欢自动发信，如果你觉得一头雾水，我也是有同感！请忽视它！        我到目前为止经历比较简单        很大众的家庭、教育背景、工作以及其他       …,https://images1.jyimg.com/w4/global/i/yzphykj_f.jpg
32771,1032771,云淡风清,女,38,济南,济南,160,本科,"24-38岁,166-188cm,山东,济南",未婚,,今年春节，去看望大学老师，问及年龄，惊惶中不知不觉马上就要成为“剩女”一族了。           虽然毕业后一直忙于工作，但我绝对不是事业型的女人，只是觉得做事情就要做好，才是周…,https://at1.jyimg.com/c2/4b/d2db7da651df36ea69da7bee4830/d2db7da65_avatar_p.jpg
257413934,258413934,Alizee,女,29,柳州,柳州,162,本科,"29-37岁,172-187cm,本科以上,有照片,未婚,广西,柳州",未婚,,朋友们都说我性格大大咧咧，柔情似水，平时喜欢音乐，古筝什么的，我憧憬既要花前月下，也要柴米油盐一般的生活，心中的他也许是成熟稳重这样子的，我期待与你一起走过这段人生的历程，一起分享…,https://at3.jyimg.com/6d/fa/2beafb062c12314f9ff8d5fa3920/2beafb062_1_avatar_p.jpg
21715,1021715,pampers,女,39,广州,广州,165,本科,"34-44岁,173-186cm,本科以上,有照片,广东,广州",未婚,,Let’s live for today. 活在当下，过好每一天，乐享单身，也随时准备另一半的出现，不强求也不放弃。    阅读个人简介前，请各位注意：异地（广州以外）不考虑，异地…,https://images1.jyimg.com/w4/global/i/yzphykj_f.jpg
22977,1022977,似水流年行走红尘,女,37,长宁,长宁,156,本科,"37-38岁,170-180cm,本科,未婚、离异,上海,闵行",未婚,,本人自强自立， 可以养活自己。 祖籍江苏，户籍上海。 父母从东北工业基地已退休。 很喜欢狗。 不排斥日本时尚文化， 不接受爱抽烟喝酒男士， 对于未来，有佛系认识。 不尊重上海劳动......,https://images1.jyimg.com/w4/global/i/yzphykj_f.jpg
71595,1071595,Peaceful,女,57,广州,广州,160,本科,"48-60岁,171-178cm,大专,有照片,离异,湖南,长沙",离异,,本人中学高级教师，副高五档，刚退休，有住房，广州公费医疗，退休待遇非常优厚，现一人独居；一儿留学回国独自创业，并有他自己的房子。        在这里，真心寻找居家踏实过日子的知心…,https://images1.jyimg.com/w4/global/i/yzphykj_f.jpg
70042,1070042,紫气东来,女,47,东城,东城,163,本科,"45-55岁,165-180cm,本科以上,有照片,北京",未婚,,本人央企工作，性格阳光内敛，正直善良，受过良好教育，爱好广泛，闲暇时间喜欢做饭、听听音乐、打球健身等，生活规律、无不良嗜好。希望对方以结婚为目的，性格温和、有责任心、有正当职业。属…,https://at2.jyimg.com/10/bc/4f0fc9789e68dfb7d0e2ed6e9681/4f0fc9789_6_avatar_p.jpg
71119,1071119,风铃,女,43,朝阳,朝阳,157,大专,"42-54岁,168-183cm,大专",未婚,,我愿意用我全部的真心换取你的真心，用我全部的爱和你共建温暖的家；    也许，幸福就在这一刻停留；    也许，幸福就在这一刻擦肩而过。    抓住幸福，    这是我现在最想做到的事!......,https://at3.jyimg.com/68/85/fed5f437feea792d5db661abc7ac/fed5f437f_2_avatar_p.jpg
61726,1061726,Jane,女,42,杭州,杭州,161,本科,"38-44岁,170-185cm,大专,有照片,未婚,浙江,杭州",未婚,,"很喜欢几米的漫画,简单的画面中,男人和女人似乎都蕴藏了丰富的感情,无论喜怒哀乐都可以让人感动。 自然而然地相遇，油然而生地相爱~~该有多好！！！    关于自己:   年轻的时候想…",https://at3.jyimg.com/ae/4f/1e5fc3ea6c8ddea0562497fa8549/1e5fc3ea6_2_avatar_p.jpg
59488,1059488,一一,女,38,闵行,闵行,165,本科,"33-40岁,175-不限 cm,硕士,有照片,未婚,上海",未婚,,"喜欢简单又富有变化的生活～
爱情往往始于颜值…终于舒适…
也许，明天就会遇见你…Ps：是双子座。...",https://images1.jyimg.com/w4/global/i/xyaqmm_f.jpg
64548,1064548,叶儿,女,65,加利福尼亚州,加利福尼亚州,162,本科,"65-80岁,有照片,美国",离异,,真诚善良是我的本性，热情开朗是我的特质，文艺体育是我的爱好，知书达理是我的素养。知天命而不信命，历坎坷而不消沉。完善自我善待人生是我的信念，事业有成家庭幸福是我的追求。显年轻，有气…,https://images1.jyimg.com/w4/global/i/yzphykj_f.jpg
80666,1080666,紫水晶,女,47,朝阳,朝阳,160,本科,"44-57岁,171-175cm,有照片,北京",未婚,,首先感谢你在百花丛中浏览我的资料。我性格开朗、乐观、积极。为人真诚，孝顺，善良，优雅，真心寻找有结婚未来的缘分。喜欢顺其自然，一切随缘。真心寻找执子之手、与子偕老的缘分。2019年…,https://at2.jyimg.com/db/b6/f0648d4262826f0cc8c073dc5a01/f0648d426_5_avatar_p.jpg
